name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag
Menderes_Vernant14_4_a_a,27.335228,37.823922,27.378247,37.836104,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Menderes_Vernant14_5_a_a_a,27.588596,37.871313,27.676351,37.870876,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Menderes_Vernant14_6_a_a_a_a,28.937360,37.947855,28.926432,37.982262,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Menderes_Vernant14_7_a_a_a_a,28.641447,38.234796,28.583771,38.271960,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Menderes_Vernant14_8_a_a_a_a,28.090939,38.460375,28.056342,38.456331,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Menderes_Vernant14_9,27.631945,38.453326,27.491000,38.644000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Mula_Vernant14_1_a_a,27.498085,37.635996,27.472808,37.609467,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Mula_Vernant14_2_a,27.763958,37.314932,27.854023,37.292274,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Mula_Vernant14_3_a,27.992054,37.299597,28.097723,37.309464,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Mula_Vernant14_4,28.604000,36.912000,28.528000,36.601000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
NAF_splay1_a_a_a_a_a,33.992153,39.884260,34.035122,39.895962,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2a_a_a_a_a,35.602936,40.490042,35.629754,40.499509,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_a_a_a_a,35.990579,40.556973,35.996073,40.556362,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_a_a_a,36.495297,40.548953,36.546875,40.547153,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NofCyprus_close,32.990000,35.999000,32.783000,35.381000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Ovacik_Ozener,38.299000,38.985000,39.617000,39.577000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Ovacik_closea,38.299000,38.985000,37.828000,38.083000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Ovacik_closeb,37.828000,38.083000,37.754045,37.842529,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 1",31.740000,34.634000,31.211000,35.593000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 2",27.997000,35.250000,28.128000,35.031000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 3",31.211000,35.593000,30.725000,35.788000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 4",30.725000,35.788000,30.185000,35.766000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 5",30.185000,35.766000,29.638000,35.754000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 6",29.638000,35.754000,29.121000,35.898000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 7",29.121000,35.898000,28.682000,35.798000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 8",28.682000,35.798000,28.439000,35.398000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
"Patch14_ 9",28.439000,35.398000,28.128000,35.031000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_10,28.128000,35.031000,27.749000,34.713000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_11,27.749000,34.713000,27.279000,34.498000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_12,27.279000,34.498000,26.759000,34.380000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_13,26.759000,34.380000,26.223000,34.319000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_14,26.223000,34.319000,25.683000,34.324000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_15,25.683000,34.324000,25.142000,34.334000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_16,25.142000,34.334000,24.600000,34.350000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_17,24.600000,34.350000,24.069000,34.431000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_18,24.069000,34.431000,23.550000,34.562000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_19,23.550000,34.562000,23.059000,34.753000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_20,23.059000,34.753000,22.645000,35.045000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_21,22.645000,35.045000,22.277000,35.378000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_22,22.277000,35.378000,21.923000,35.721000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_23,21.923000,35.721000,21.581000,36.075000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_24,21.581000,36.075000,21.240000,36.429000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_25,21.240000,36.429000,20.898000,36.784000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_26,20.898000,36.784000,20.573000,37.151000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_27,20.573000,37.151000,20.307000,37.545000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_28,20.307000,37.545000,20.178000,37.981000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Patch14_29,20.178000,37.981000,20.193000,38.429000,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcaaaa,30.864683,37.667433,31.148000,37.028000,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcaaab,31.148000,37.028000,31.519000,36.344000,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcaab,31.519000,36.344000,32.014000,35.781000,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcab,32.014000,35.781000,32.783000,35.381000,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcba,32.783000,35.381000,33.331000,35.256000,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcbba,33.331000,35.256000,33.964000,35.380000,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcbbba,33.964000,35.380000,34.512000,35.624000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger10_cyprus_arcbbbb,34.512000,35.624000,34.944000,35.955000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_16,22.417649,43.654183,23.403957,43.594854,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_17a,22.723000,40.717000,23.380000,40.727000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_17b,23.380000,40.727000,24.030000,40.713000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_21,23.403957,43.594854,24.102122,43.542549,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_24,23.680000,39.426000,23.890000,39.752000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_26,23.890000,39.752000,24.700000,40.139000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_27,24.102122,43.542549,25.020461,43.723908,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_28,24.030000,40.713000,24.700000,40.139000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_33,24.700000,40.139000,26.167000,40.414000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_4_a,19.332022,42.495861,20.569614,43.267369,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_41,25.020461,43.723908,28.446890,45.443852,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_43_a,26.167000,40.414000,26.832740,40.584677,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_50_a_a_a_a,27.460560,40.812940,27.493511,40.831786,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
Reilinger_2006_57_a,28.446890,45.443852,29.950784,46.880356,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_7,20.468000,40.019000,22.723000,40.717000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_76b,31.764000,33.829000,32.260000,32.640000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_79,32.260000,32.640000,32.484000,29.893000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_80,32.484000,29.893000,32.896000,28.820000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_82,32.896000,28.820000,34.370000,27.290000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_84,35.676937,47.491037,40.637180,47.187471,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_85,34.370000,27.290000,35.010000,29.610000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_89,35.010000,29.610000,35.580000,31.320000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_90,35.470000,31.380000,35.580000,31.320000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_91,35.470000,31.380000,35.526000,31.995000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_95,40.637180,47.187471,39.835883,44.920446,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Reilinger_2006_96aaa,36.272000,35.744000,36.220000,35.418000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_96aab,36.220000,35.418000,36.370000,35.286000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_96abaa,36.370000,35.286000,36.329000,35.039000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_96abab,36.329000,35.039000,36.332000,34.666000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_96abb,36.332000,34.666000,36.292000,34.461000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_2006_96bbaa,36.348000,35.924000,36.354000,35.984000,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
Reilinger_2006_96bbab,36.354000,35.984000,36.377000,36.211000,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
Reilinger_2006_96bbb_a,36.377000,36.211000,36.335738,36.455203,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
Reilinger_2006_97_a_a_a_a,36.421703,36.674934,36.442670,36.680243,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
Reilinger_2006_98_a_a_a_a,36.621653,37.027797,36.634556,37.058640,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,2,0,0
Reilinger_crete_connecta,35.691000,35.849000,35.939000,36.062000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Reilinger_crete_connectb,35.939000,36.062000,36.421703,36.674934,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Relinger_vernant_close,23.680000,39.426000,23.941000,39.378000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Rhod_Connect4,27.986000,35.622000,27.997000,35.250000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Rhod_connect_a,27.427000,36.771000,28.015500,36.841500,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Rhod_connect2,28.366000,36.367000,28.528000,36.601000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,-10,20,1,15,5,0,0,0,0,0,0,0
Rhod_connect3,26.156000,34.902000,26.469000,34.636000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Rhodes_Vernant14_1,27.427000,36.771000,27.015000,36.280000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Rhodes_Vernant14_2,27.015000,36.280000,26.853000,35.801000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Rhodes_Vernant14_3,26.853000,35.801000,26.545000,35.668000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Rhodes_Vernant14_4,26.545000,35.668000,26.156000,34.902000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
Seyrek1,35.706000,35.321000,35.691000,35.849000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Tip_cut,42.462000,38.772000,44.572000,37.948000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Vernant_Hellenic_connect2,26.469000,34.636000,26.759000,34.380000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
WP_connect,21.584000,37.795000,21.348000,38.001000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
WestPeloponnese_Vernant14_1,21.584000,37.795000,22.031000,37.292000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,-5,3,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
WestPeloponnese_Vernant14_2,22.031000,37.292000,22.048000,37.020000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
WestPeloponnese_Vernant14_3,22.048000,37.020000,22.226000,36.860000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
WestPeloponnese_Vernant14_4,22.226000,36.860000,22.318000,36.687000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
WestPeloponnese_Vernant14_5,22.318000,36.687000,22.326000,36.394000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
WestPeloponnese_Vernant14_6,22.326000,36.394000,22.380000,36.234000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
aktug13_bk1_edita,33.067000,39.465000,34.024000,38.396000,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
aktug13_bk1_editb_a_a,34.024000,38.396000,34.273879,38.127549,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
aktug_bk1_close,33.067000,39.465000,33.992153,39.884260,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
aktug_bk5_close,32.161000,37.650000,33.198560,36.505738,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
albania_North,19.332022,42.495861,18.769000,42.321000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
albania_South,20.224000,39.952000,20.468000,40.019000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
ar_52_a_a_a_a_a,40.950666,39.169503,40.937607,39.159472,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
ar_53,40.522391,38.839846,40.129000,38.782000,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
ar_55_a_a,39.506753,38.511453,39.336577,38.439176,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
ar_55a_a_a_a,39.506753,38.511453,39.538473,38.521484,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,2,0,0
ar_55b_a_a,39.753052,38.597250,39.858259,38.645436,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,2,0,0
ar_56_a_a_a,39.081901,38.339844,38.959025,38.289191,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
ar_57,38.513940,38.051522,38.372317,38.026472,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
ar_58_a_a_a_a_a,38.372317,38.026472,38.358449,38.022953,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
ar_59_a_a_a_a_a,37.754045,37.842529,37.744626,37.840788,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
ar_60_a_a,37.349907,37.586515,37.285676,37.562011,90,100,0,0,0,0,0,0,0,2,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,2,0,0
asdf,46.443000,35.094000,49.203363,33.356340,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
asdfa,25.448000,39.351000,26.297771,39.615372,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
asdfaa_a_a_a,38.236000,20.148000,38.397665,19.904241,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
asdfab_a_a_a_a_a_a,43.856417,11.897501,44.434854,11.937732,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
asdfabbbba_a_a_a_a,39.860885,39.610449,39.875191,39.601318,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0
asdfabbbbba_a,40.213246,39.504819,40.244059,39.501474,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0
asdfabbbbbba_a_a_a,40.289374,39.512700,40.310529,39.505370,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0
asdfabbbbbbba_a_a,40.454492,39.458168,40.482233,39.448054,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0
asdfb,26.297771,39.615372,27.124000,39.865264,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
asdfb_a_a_a_a_a,65.235216,24.225435,64.565707,24.181014,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
asdfba,41.550000,39.113000,42.462000,38.772000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0
caucasus_new,43.657000,41.988000,43.969000,42.292000,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
cyprus_lebeon_new_connect,34.944000,35.955000,35.485099,36.591397,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
