,Unnamed: 0,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,centroid_lon,centroid_lat
2825,2825,Rodriguez09_Motagua_9                                               ,270.483,15.049,270.745,15.154,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,270.61400000000003,15.1015
2826,2826,Rodriguez09_Polochic_1                                              ,267.87,15.475,268.104,15.469,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,267.98699999999997,15.472
2827,2827,Rodriguez09_Polochic_10                                             ,269.508,15.386,269.676,15.363,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,269.592,15.3745
2828,2828,Rodriguez09_Polochic_11                                             ,269.676,15.363,269.889,15.343,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,269.7825,15.353
2829,2829,Rodriguez09_Polochic_12                                             ,269.889,15.343,270.082,15.348,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,269.9855,15.345500000000001
2830,2830,Rodriguez09_Polochic_13                                             ,270.082,15.348,270.298,15.388,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,270.19,15.368
2831,2831,Rodriguez09_Polochic_14                                             ,270.298,15.388,270.507,15.471,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,270.40250000000003,15.4295
2832,2832,Rodriguez09_Polochic_15                                             ,270.507,15.471,270.725,15.581,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,270.616,15.526
2833,2833,Rodriguez09_Polochic_16                                             ,270.725,15.581,270.901,15.656,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,270.813,15.618500000000001
2834,2834,Rodriguez09_Polochic_17                                             ,270.901,15.656,271.137,15.77,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,271.019,15.713000000000001
2835,2835,Rodriguez09_Polochic_2                                              ,268.104,15.469,268.337,15.463,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,268.2205,15.466
2836,2836,Rodriguez09_Polochic_3                                              ,268.337,15.463,268.505,15.415,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,268.421,15.439
2837,2837,Rodriguez09_Polochic_4                                              ,268.505,15.415,268.643,15.382,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,268.57399999999996,15.398499999999999
2838,2838,Rodriguez09_Polochic_5                                              ,268.643,15.382,268.883,15.37,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,268.763,15.376
2839,2839,Rodriguez09_Polochic_6                                              ,268.883,15.37,269.127,15.372,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,269.005,15.370999999999999
2840,2840,Rodriguez09_Polochic_7                                              ,269.127,15.372,269.281,15.403,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,269.204,15.3875
2841,2841,Rodriguez09_Polochic_8                                              ,269.281,15.403,269.395,15.395,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,269.33799999999997,15.399000000000001
2842,2842,Rodriguez09_Polochic_9                                              ,269.395,15.395,269.508,15.386,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,269.4515,15.3905
2843,2843,Rodriquez09_SIF_1                                                   ,271.679,15.959,271.889,16.037,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,271.784,15.998
2844,2844,Rodriquez09_SIF_2                                                   ,271.889,16.037,272.264,16.205,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,272.0765,16.121
2845,2845,Rodriquez09_SIF_3                                                   ,272.264,16.205,272.825,16.439,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,272.54449999999997,16.322
2846,2846,Rodriquez09_SIF_4                                                   ,272.825,16.439,273.14,16.533,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,272.98249999999996,16.486
2847,2847,Romeral_fault_ATA_10                                                ,284.418,4.961,284.51,5.557,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,284.464,5.259
2848,2848,Romeral_fault_ATA_11                                                ,284.51,5.557,284.404,6.062,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,284.457,5.8095
2849,2849,Romeral_fault_ATA_12                                                ,284.404,6.062,284.154,6.691,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,284.279,6.3765
2850,2850,Romeral_fault_ATA_2                                                 ,282.848,1.328,283.099,1.695,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,282.9735,1.5115
2851,2851,Romeral_fault_ATA_3                                                 ,283.099,1.695,283.347,2.055,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,283.22299999999996,1.875
2852,2852,Romeral_fault_ATA_4                                                 ,283.347,2.055,283.698,2.77,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,283.5225,2.4125
2853,2853,Romeral_fault_ATA_5                                                 ,283.698,2.77,283.733,3.217,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,283.7155,2.9935
2854,2854,Romeral_fault_ATA_6                                                 ,283.733,3.217,283.802,3.694,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,283.76750000000004,3.4555
2855,2855,Romeral_fault_ATA_7                                                 ,283.802,3.694,283.933,4.3,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,283.8675,3.997
2856,2856,Romeral_fault_ATA_8                                                 ,283.933,4.3,284.111,4.717,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,284.022,4.5085
2857,2857,Romeral_fault_ATA_9                                                 ,284.111,4.717,284.418,4.961,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,284.2645,4.839
2858,2858,Rough_draft                                                         ,78.412,47.425,78.722,49.126,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,78.56700000000001,48.275499999999994
2859,2859,Rovuma_close1                                                       ,34.592,-10.023,33.043,-8.823,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,33.817499999999995,-9.423
2860,2860,Rovuma_close2                                                       ,35.832,-7.222,35.38,-6.954,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,35.606,-7.088
2861,2861,SB_13                                                               ,153.79,-6.159,153.823,-6.046,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,153.8065,-6.1025
2862,2862,SB_14                                                               ,153.823,-6.046,153.614,-5.704,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,153.7185,-5.875
2863,2863,SB_15                                                               ,153.614,-5.704,153.403,-5.361,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,153.5085,-5.5325
2864,2864,SB_16                                                               ,153.403,-5.361,153.193,-5.018,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,153.298,-5.1895
2865,2865,SB_17                                                               ,153.193,-5.018,152.927,-4.603,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,153.06,-4.810499999999999
2866,2866,SB_18                                                               ,152.927,-4.603,152.662,-4.188,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.7945,-4.3955
2867,2867,SB_19                                                               ,152.662,-4.188,152.616,-4.13,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.639,-4.159
2868,2868,SB_20                                                               ,152.616,-4.13,152.557,-4.039,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.5865,-4.0845
2869,2869,SB_21                                                               ,152.557,-4.039,152.478,-3.974,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.51749999999998,-4.0065
2870,2870,SB_22                                                               ,152.478,-3.974,152.415,-3.903,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.44650000000001,-3.9385000000000003
2871,2871,SB_23                                                               ,152.415,-3.903,152.328,-3.822,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.3715,-3.8625
2872,2872,SB_24                                                               ,152.328,-3.822,152.226,-3.739,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.277,-3.7805
2873,2873,SB_25                                                               ,152.226,-3.739,152.132,-3.666,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.179,-3.7024999999999997
2874,2874,SB_26                                                               ,152.132,-3.666,152.038,-3.636,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.085,-3.651
2875,2875,SB_27                                                               ,152.038,-3.636,151.987,-3.649,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,152.0125,-3.6425
2876,2876,SB_28                                                               ,151.987,-3.649,151.929,-3.677,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.958,-3.6630000000000003
2877,2877,SB_29                                                               ,151.929,-3.677,151.814,-3.72,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.8715,-3.6985
2878,2878,SB_30                                                               ,151.814,-3.72,151.675,-3.769,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.74450000000002,-3.7445000000000004
2879,2879,SB_31                                                               ,151.675,-3.769,151.563,-3.665,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.619,-3.717
2880,2880,SB_32                                                               ,151.563,-3.665,151.428,-3.754,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.4955,-3.7095000000000002
2881,2881,SB_33                                                               ,151.428,-3.754,151.375,-3.706,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.4015,-3.73
2882,2882,SB_34                                                               ,151.375,-3.706,151.301,-3.656,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.338,-3.681
2883,2883,SB_52                                                               ,149.817,-3.617,149.816,-3.618,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,149.81650000000002,-3.6174999999999997
2884,2884,SB_53                                                               ,149.816,-3.618,149.773,-3.592,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,149.7945,-3.605
2885,2885,SB_54                                                               ,149.773,-3.592,149.717,-3.58,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,149.745,-3.5860000000000003
2886,2886,SB_55                                                               ,149.717,-3.58,149.603,-3.57,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,149.66000000000003,-3.575
2887,2887,SB_56                                                               ,149.603,-3.57,149.453,-3.544,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,149.52800000000002,-3.557
2888,2888,SB_57                                                               ,149.453,-3.544,149.295,-3.522,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,149.374,-3.533
2889,2889,SB_58                                                               ,149.295,-3.522,149.089,-3.466,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,149.192,-3.4939999999999998
2890,2890,SB_59                                                               ,149.089,-3.466,148.878,-3.395,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,148.9835,-3.4305000000000003
2891,2891,SB_60                                                               ,148.878,-3.395,148.675,-3.306,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,148.7765,-3.3505000000000003
2892,2892,SB_61                                                               ,148.675,-3.306,148.499,-3.222,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,148.587,-3.2640000000000002
2893,2893,SB_62                                                               ,148.499,-3.222,148.329,-3.141,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,148.414,-3.1814999999999998
2894,2894,SB_63                                                               ,148.329,-3.141,148.123,-3.026,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,148.226,-3.0835
2895,2895,SB_64                                                               ,148.123,-3.026,147.983,-2.922,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,148.053,-2.974
2896,2896,SB_65                                                               ,147.983,-2.922,147.816,-2.813,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.8995,-2.8675
2897,2897,SB_66                                                               ,147.816,-2.813,147.605,-2.879,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.7105,-2.846
2898,2898,SB_67                                                               ,147.605,-2.879,147.539,-2.881,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.572,-2.88
2899,2899,SB_68                                                               ,147.539,-2.881,147.478,-2.909,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.5085,-2.8949999999999996
2900,2900,SB_69                                                               ,147.478,-2.909,147.407,-2.962,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.4425,-2.9355
2901,2901,SB_70                                                               ,147.407,-2.962,147.325,-3.053,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.36599999999999,-3.0075000000000003
2902,2902,SB_71                                                               ,147.325,-3.053,147.241,-3.152,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.28300000000002,-3.1025
2903,2903,SB_72                                                               ,147.241,-3.152,147.162,-3.261,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.2015,-3.2065
2904,2904,SB_73                                                               ,147.162,-3.261,147.083,-3.385,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.1225,-3.323
2905,2905,SB_74                                                               ,147.083,-3.385,146.999,-3.514,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,147.041,-3.4494999999999996
2906,2906,SB_75                                                               ,146.999,-3.514,146.918,-3.641,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,146.95850000000002,-3.5774999999999997
2907,2907,SB_76                                                               ,146.918,-3.641,146.836,-3.755,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,146.877,-3.698
2908,2908,SB_77                                                               ,146.836,-3.755,146.415,-3.438,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,146.6255,-3.5965
2909,2909,SB_78                                                               ,146.415,-3.438,146.11,-3.471,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,146.2625,-3.4545000000000003
2910,2910,SB_79                                                               ,146.11,-3.471,145.399,-3.485,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,145.7545,-3.4779999999999998
2911,2911,SB_80                                                               ,145.399,-3.485,144.807,-3.55,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,145.103,-3.5175
2912,2912,SB_81                                                               ,144.807,-3.55,144.368,-3.531,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,144.58749999999998,-3.5404999999999998
2913,2913,SB_82                                                               ,144.368,-3.531,143.33,-3.416,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,143.849,-3.4735
2914,2914,SCOA_19                                                             ,145.9,-8.0,145.903,-8.718,140.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,145.9015,-8.359
2915,2915,SDR                                                                 ,59.83,34.08,60.2,34.8,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,60.015,34.44
2916,2916,SFZ_Baldwin12b                                                      ,130.898,-0.839,132.373,0.034,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,131.63549999999998,-0.40249999999999997
2917,2917,SNOR_fault_1                                                        ,150.95,-10.116,151.245,-10.231,60.0,100,0,0,0,0,0,0,0,0,21.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,151.0975,-10.1735
2918,2918,SOAK_Li16_4                                                         ,209.031,61.202,210.162,61.539,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,209.5965,61.3705
2919,2919,SOAK_Li16_5                                                         ,210.162,61.539,211.454,61.86,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,210.808,61.6995
2920,2920,SOAK_Li16_6                                                         ,211.454,61.86,212.838,61.951,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,212.14600000000002,61.9055
2921,2921,SOAK_new_connect                                                    ,212.838,61.951,213.777,61.989,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,213.3075,61.97
2922,2922,SOMI_1                                                              ,125.287,5.285,125.542,5.387,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,125.4145,5.336
2923,2923,SRpn_McCaffrey13_1                                                  ,248.701,44.058,248.438,44.185,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,248.5695,44.1215
2924,2924,SRpn_McCaffrey13_10                                                 ,244.401,43.354,243.524,43.838,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,243.9625,43.596000000000004
2925,2925,SRpn_McCaffrey13_11                                                 ,243.524,43.838,243.196,43.774,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,243.36,43.806
2926,2926,SRpn_McCaffrey13_12                                                 ,243.196,43.774,242.96,43.603,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,243.078,43.688500000000005
2927,2927,SRpn_McCaffrey13_13                                                 ,242.96,43.603,242.039,43.296,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,242.4995,43.4495
2928,2928,SRpn_McCaffrey13_2                                                  ,248.438,44.185,248.38,44.796,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,248.409,44.4905
